class,tweet
1,Matt cancer free gotta hoes throw him some booty before his bedtime
2,Quan helps everyone out with random questions and computer stuff but no one can oop him GRs Something ain t right abo 8230
1,Y all can have these so called bad bitches I m looking for a nerd like Rocky Balboa had
1,fellow anarchists quit being vaginas P like jr high up in this bitch
1,Fuck it its 4 am why am I tweeting as if anyone is going to answer me y all niggers don t reply at 4 pm Niggerfag Niggerfag Niggerfag
1,Fuck this mexican bitch she talks too much she thinks she s an ivy league scholar
1,Work be having a bitch enervated and shit
1,naw he should drop that bitch off in south Dallas with the rest of the homeless dogs
1,If I see another bitch with a rolly bag ima diesel that bitch
1,So six martinis before passing out on the couch after watching Euro trash into the wee hours Got it
0,oh shut up faggot get a disease overused on twitter
1,I would never fight a nigga for vagina that s what hoes do lmao
1,Sick bitch nutjob
0,Them jigaboos aka homewreckers needs to get blocked
2,Am ghetto
1,I would call you a bitch but that s frowned upon
2,trash
1,I m no man hoe tho
1,I wouldn t want my girl showing her goodies to every niggah 128530 9995
2,better off banning teabaggers and their anti American supporters
1,Irritating reading ppl bitch abt smthng yet offer shit for evidence to even support their slant Simply complaining is the easy part
1,gave themselves when the bakers took pay cuts that killed the Twinkie Tell the fucking truth for once 8230
1,If my tweets offend you 1 stop being a sensitive pussy 2 Fuck your feelings
1,he ate my pussy i could
2,Jay I think once someone has Alzheimer s suffers from alcoholism and is mildly retarded people shouldn t mak 8230
1,8220 The face you make before you tell a bitch about herself I make dat face too much
1,I know bro nigga seen a 7 1 African playing Guard and was handling the hoe
1,Ion even ask lightskin bitches for nudes nomo fuck y all 128529
1,she s a dyke amp looks like she s 12
2,because their parental unit is trash
1,TMZ hoes
1,The 6 commandments of being a hoe
1,bitches on my dick but look at me I m fucking beautiful
1,Merched 10004 128520 Smoke wit a bitch in Nap and let her play music I bet 100 she turn on boosie or some slow shit 128530
1,I m serious bruh She s too pretty I would eat both her pussy amp butt 128557
1,Say what you want about but that bitch has pipes
1,My pussy tastes like Pepsi Cola 127926 128527
1,omg my mom did it on Christmas once if I hadn t been the hostess that year I would ve slit her throat
1,bitches talk hoes talk even more
1,she can just fuckin call the venue about it and they ll cancel the lost tickets and reprint new ones what a dumb bitch
1,ow my stomach hurts like a bitch
2,I see u jigga Hillary wankin
0,fags 128567 128567
1,Kirk ain t nothing but a bitch Love amp HipHop
1,Lol she blocked you little bitches these days 128526
2,it s supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
0,get on cunt
1,every time bobby bitch comes on
1,Bitches gone do wat bitches do 300
1,I smashed her an dat pussy was wet 128591
1,Too worried bout bitches amp fashion they go missing in action
1,I bent yo bitch over that s why you mad these niggas broke that s why I laugh
1,bring it bitch
1,Do I support killing terrorists yes Will I still mock hypocrites HELL YES
1,Bt dubz ur best pals bitch about u to me quite often stoplivingafuckinglie hatredisincreasing
1,stank ass hoes haha
1,She like bitch you know I got next yasss
2,We can t call somebody wack we got Raymond Felton Lin so trash
1,not in the business of submitting to no bitch bruh bruh
1,8220 Saw a homeless man sleeping in a box surrounded by bubble wrap Must be his new alarm system 8221 You aren t even FUNNY bitch
1,Rambo bout to flex on these hoes
1,I ll be damned if a nigga wife a hood hoe
1,if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I
1,bitch you need to bring your ass to fucking practice
2,Sweet yellow bone thang I call her Honey mustard
1,Behind every lame ass nigga is a lame ass bitch that is constantly telling him how real he is
1,I got a bitch named banana pussy bananas swear I gotta say it again pussy bananas my lil cool azz bitch she from da westside
1,Good pussy change ya life 128514 128557
1,I will not buy your bitch no red bottoms So don t even worry bout that cuzzo
0,Curse AVI for Coke because he s a fag and hasn t put it on yet
1,Y all know what I m thankful for Ya bitch lmaoo my sister funny
1,Don t ask me if I m in my Feelings cause I ain t no bitch I don t got those Tf I m sad not in no fucking feelings
2,Bathing Sphere Suspended Orb Tub Not for Shy People bathing design weird and yet cool
1,These niggas pure pussy I see it in they faces
1,they can see this dumbass nigger
1,Isley brothers got me alot of pussy boy Take notes
1,That twat Barry Hearne It would seem to be all about there was no option for teams to share the venue
1,You don t like us colored folks what the he ll you re not colored you white fucks 128514 128514 128514 128514
2,LMFAO OH NAH SHE KEEP IT THREE HUNNA twitpic a selfie if u a ho
1,I love bad bitches that s my fucking problem
2,nah I replied to you like I did to literally everyone else who called it trash Go and check if you don t believe me
1,what happened to going fishing bitch
1,Shawty wanna tell me secrets on how to rap niggah I tell that bitch it s more attractive when you hold it down 1043359 1043351
1,Is that a hawk What the fuck kind of bird is that
1,8220 Niggas want pussy I ain t giving any out Here is where lies our dilemma 8221 That s cool
1,Ima buy dat bitch a jump rope bitches live jumpin 2 conclusions
0,128557 128557 128557 128557 128557 Tight pants and loud colors You look like a fag 128557
1,pussy
1,thanks kass I respect you Not you Annie you re a bitch
1,I have a bitch face and a bitch voice to match it so its kinda hard making friends
2,some weird local ghetto school haha
1,And I really be thuggin wtf I look like hanging around some lil chipotle Jamba Juice ass bitches 8221 like 128686 128686 128557 128514 128557 128514
1,My ass just won t be on that hoe
1,Just got 11 in flappy bird holy shit
1,You should have to be over 6 foot and 220 lbs to buy a truck We know most of you get em cause you re scrawny country pussies
1,Bitches get on twitter an turn to saints like they not hoes that shit kill a nigga
1,bitch you not coming
1,I almost ran this fine red bitch over Damn lol
1,I dare a bitch to key my truck 128530 128298
1,I have not watched part 2 of the reunion I m so over them hoes I don t even care
1,I texted u fag
1,All my old hoes gone love my video
1,Oh shit its still light out I ve been in this bitch too long 128565
2,As NFL reportedly asks bird flipping M I A for another 15M let s revisit s column on ridiculousness
1,127850 I love salad8220 Anyway fuck you hoes eat a salad 8221
2,Nobody gives me a trophy cause I m old and colored FavStarTweets 160
1,man damn dude come get this bitch lml
1,Some people are handed a bar of gold and all they can do is bitch about how heavy it is
1,how the bitch ear get burnt
1,Ain t been on this hoe all day
1,I m making marack my girlfriend aye b you pullin hoes just like o taught you
1,All these hoes want boyfriend s but the last thing I need is more ties
1,Dudes probably just think eating pussy is sucking on pussy lips 128530
0,EYE WITNESS Joel is a faggot
1,every time i come out im never with ne bitches
1,No bitch ass chick flick will ever be as sad as this movie
1,lmao yeah bitch that lil shit ripped
0,Happy Columbus Day Even BillMaher likes cocaine and Columbus What the fuck is wrong with you liberals Fuckin moron retards
1,you a hoe ass savage this shit brings up memories so cook on my g
1,128514 128514 bitches get stuff done
1,Fat bitches got the most pictures
1,Currently 8216 Sup twat licker 8217
1,Lord SugarCode If you a hoe you a hoe I m not finna sugar code it
1,8220 Damn so many fake niggas amp bitches 8221
1,What s this picslip shit If your posting a pic IT S NOT A SLIP Don t flatter yourself stupid ass bitches
1,is now tweeting from a tablet baller bitch
1,Lauderdale that s where the hoes at
1,A 50 dollar card make a young nicca go hard Throw in a cell phone i can get you left on the yard
1,This bitch tried to give my dick a hickey
1,no sex bitch I only want the neck bitch
1,Your new bitch my old hoe
1,A lot of cool bitches that a nigga went to school with was major hoes And they man don t know
1,Its Brittany bitch
2,Marcus Smart belongs on the Celtics Both trash It was destiny
1,I m subtweeting my sister hoe
1,Look rich act poor and never trip over a bitch that ain t yours 128175
1,These bitches dont want no boyfriend They want a pimp
1,Rivers is seriously a bitch Don t throw your hands around like a 5 year old bc something didn t go right Lol
2,93 feature car 1 of 1503 yellow and black feature car buck tag is on the radiator support 67 3xx miles
1,Stop being a hoe so I can love you
1,because them niggas that told you bitch made amp they not real niggas or any kind of real
1,Y all hoes nasty letting any body hit an eat y all out smh
1,fuc her and her pussy nasty 128534 128534 128534
1,like I got time to be wasting on some bitch who broke up with me
2,Rewrite tinker with it s official language regarding same sex relationships divorce remarriage etc But nothing is set in stone at all
2,So we are not even two full games into the season and the fairweather whining is already in full effect Yankees
1,Not a flagrant lebrons a bitch
1,Teen gets all her holes penetrated and even fists her own 160 twat
1,If she has You know my name not my story in her bio you know she a hoe
1,You say I m a bitch I say I m a woman with a strong personality that doesn t play well with others 128074
2,Jesus Genesis 2 19 Out of the ground the LORD God formed every beast of the field and every bird of the sky Initiating
2,It s a bird It s a plane It s Jake McGee
